Date,Shift,Station,Alert,Raised Time,Duration
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF09R STEERING WHEEL ASSY IPMS STOP,1/8/2025 2:37:06 PM,00:00:06
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF01R HOOD INSULATOR IPMS STOP,1/8/2025 2:37:24 PM,00:00:11
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STOP IPMS01_I601.3(IPMS Final slat STOP),1/8/2025 2:39:07 PM,00:00:03
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF09R STEERING WHEEL ASSY IPMS STOP,1/8/2025 2:39:11 PM,00:00:03
2025/01/08,1st_Shift,#2PRE_FINAL_CV,COMBI FILLING ANTI FORGET,1/8/2025 2:40:04 PM,00:00:13
2025/01/08,1st_Shift,#2PRE_FINAL_CV,Combi Filling Over Run,1/8/2025 2:40:56 PM,00:00:33
2025/01/08,1st_Shift,#2PRE_FINAL_CV,Combi Filling Over Run,1/8/2025 2:41:52 PM,00:00:30
2025/01/08,1st_Shift,#2PRE_FINAL_CV,Combi Filling Over Run,1/8/2025 2:42:30 PM,00:00:32
2025/01/08,1st_Shift,#2PRE_FINAL_CV,COMBI FILLING ANTI FORGET,1/8/2025 2:43:07 PM,00:00:15
2025/01/08,1st_Shift,#2PRE_FINAL_CV,RR RH Door Assist Device Over Run,1/8/2025 2:45:08 PM,00:00:08
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STOP IPMS01_I601.3(IPMS Final slat STOP),1/8/2025 2:45:22 PM,00:00:04
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF01R HOOD INSULATOR IPMS STOP,1/8/2025 2:45:25 PM,00:00:16
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STOP IPMS01_I601.3(IPMS Final slat STOP),1/8/2025 2:46:57 PM,00:00:02
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF9RN STEERING WHEEL N17 IPMS STOP,1/8/2025 2:46:59 PM,00:00:06
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF09R STEERING WHEEL ASSY IPMS STOP,1/8/2025 2:47:05 PM,00:00:07
2025/01/08,1st_Shift,#2PRE_FINAL_CV,RR RH Door Assist Device Over Run,1/8/2025 2:49:26 PM,00:00:08
2025/01/08,1st_Shift,#2PRE_FINAL_CV,Final Slat Out Body Full,1/8/2025 2:53:39 PM,00:00:18
2025/01/08,1st_Shift,#2PRE_FINAL_CV,Final Slat Out Body Full,1/8/2025 2:55:41 PM,00:00:27
2025/01/08,1st_Shift,#2PRE_FINAL_CV,WW & Fuel Filling Over Run (or E-Stop),1/8/2025 3:03:46 PM,00:00:07
2025/01/08,1st_Shift,#2PRE_FINAL_CV,OHC-05 EXIT EMPTY HANGAR FULL,1/8/2025 6:49:59 AM,00:10:07
2025/01/08,1st_Shift,#2PRE_FINAL_CV,OHC-05 EXIT EMPTY HANGAR FULL,1/8/2025 7:28:30 AM,00:00:56
2025/01/08,1st_Shift,#2PRE_FINAL_CV,OHC-05 EXIT EMPTY HANGAR FULL,1/8/2025 7:29:40 AM,00:00:13
2025/01/08,1st_Shift,#2PRE_FINAL_CV,OHC-05 EXIT EMPTY HANGAR FULL,1/8/2025 7:31:40 AM,00:00:30
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STG 04 LH QRQC Help Stop,1/8/2025 7:32:20 AM,00:00:10
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF- DOOR JIG EMG STOP,1/8/2025 7:33:49 AM,00:00:41
2025/01/08,1st_Shift,#2PRE_FINAL_CV,RH.Front DOOR PROD HELP CALL OVER STOP,1/8/2025 7:34:30 AM,00:00:13
2025/01/08,1st_Shift,#2PRE_FINAL_CV,FR RH Door Assist Device  Over Run,1/8/2025 7:36:17 AM,00:00:03
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STG 09 LH QRQC stop,1/8/2025 7:36:20 AM,00:00:29
2025/01/08,1st_Shift,#2PRE_FINAL_CV,FR LH Door Assist Device  Over Run,1/8/2025 7:36:58 AM,00:00:12
2025/01/08,1st_Shift,#2PRE_FINAL_CV,OHC-05 EXIT EMPTY HANGAR FULL,1/8/2025 7:41:15 AM,00:00:15
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 7:42:05 AM,00:00:03
2025/01/08,1st_Shift,#2PRE_FINAL_CV,OHC-05 EXIT EMPTY HANGAR FULL,1/8/2025 7:43:22 AM,00:00:04
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF11R FRT DOOR IPMS STOP,1/8/2025 7:43:46 AM,00:00:18
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 7:46:05 AM,00:01:00
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 7:48:55 AM,00:00:13
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 7:50:57 AM,00:00:22
2025/01/08,1st_Shift,#2PRE_FINAL_CV,Combi Filling Over Run,1/8/2025 7:52:09 AM,00:00:05
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STG 01 LH QRQC Help Stop,1/8/2025 7:53:59 AM,00:00:06
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 7:55:06 AM,00:00:12
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 7:57:07 AM,00:01:06
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 8:00:01 AM,00:01:13
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 8:03:03 AM,00:00:08
2025/01/08,1st_Shift,#2PRE_FINAL_CV,FR RH Door Assist Device  Over Run,1/8/2025 8:05:37 AM,00:00:39
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 8:07:27 AM,00:00:41
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STG 01 LH QRQC Help Stop,1/8/2025 8:08:48 AM,00:00:03
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 8:10:00 AM,00:00:04
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STOP IPMS01_I601.3(IPMS Final slat STOP),1/8/2025 8:11:42 AM,00:00:04
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF IPMS17 STOP,1/8/2025 8:11:45 AM,00:01:17
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 8:13:12 AM,00:00:02
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF IPMS17 STOP,1/8/2025 8:14:50 AM,00:00:14
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF9RN STEERING WHEEL N17 IPMS STOP,1/8/2025 8:16:07 AM,00:00:45
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 8:17:44 AM,00:00:41
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STG 01 RH QRQC Help Stop,1/8/2025 8:18:41 AM,00:00:51
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STG 01 LH QRQC stop,1/8/2025 8:19:31 AM,00:02:47
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STG 05 LH QRQC stop,1/8/2025 8:29:14 AM,00:00:55
2025/01/08,1st_Shift,#2PRE_FINAL_CV,FR RH Door Assist Device  Over Run,1/8/2025 8:36:14 AM,00:00:04
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STOP IPMS01_I601.3(IPMS Final slat STOP),1/8/2025 8:36:40 AM,00:00:03
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF9RN STEERING WHEEL N17 IPMS STOP,1/8/2025 8:36:43 AM,00:00:10
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF09R STEERING WHEEL ASSY IPMS STOP,1/8/2025 8:36:53 AM,00:00:10
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 8:41:30 AM,00:00:10
2025/01/08,1st_Shift,#2PRE_FINAL_CV,Combi Filling Over Run,1/8/2025 8:43:07 AM,00:00:11
2025/01/08,1st_Shift,#2PRE_FINAL_CV,Final Slat Out Body Full,1/8/2025 8:43:22 AM,00:00:05
2025/01/08,1st_Shift,#2PRE_FINAL_CV,LH.Rear DOOR PROD HELP CALL OVER STOP,1/8/2025 8:44:38 AM,00:00:07
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STG 01 LH QRQC Help Stop,1/8/2025 8:45:17 AM,00:00:12
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 8:45:52 AM,00:00:16
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF02R SIDE SILL IPMS STOP,1/8/2025 8:46:38 AM,00:00:08
2025/01/08,1st_Shift,#2PRE_FINAL_CV,Combi Filling Over Run,1/8/2025 8:47:02 AM,00:00:18
2025/01/08,1st_Shift,#2PRE_FINAL_CV,Combi Filling Over Run,1/8/2025 8:49:11 AM,00:00:08
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 8:50:18 AM,00:00:56
2025/01/08,1st_Shift,#2PRE_FINAL_CV,FR RH Door Assist Device  Over Run,1/8/2025 8:53:40 AM,00:00:08
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STOP IPMS01_I601.3(IPMS Final slat STOP),1/8/2025 8:54:03 AM,00:00:03
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF09R STEERING WHEEL ASSY IPMS STOP,1/8/2025 8:54:06 AM,00:00:15
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STG 16 LH QRQC Help Stop,1/8/2025 8:55:17 AM,00:00:22
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 8:55:40 AM,00:00:25
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 8:57:53 AM,00:00:15
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STG 01 LH QRQC Help Stop,1/8/2025 8:58:57 AM,00:00:05
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 9:00:01 AM,00:00:32
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 9:04:10 AM,00:01:28
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF AUTO BREAK LINE STOP,1/8/2025 9:10:01 AM,00:00:46
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF AUTO BREAK LINE STOP,1/8/2025 9:10:51 AM,00:09:10
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STG 17 RH QRQC stop,1/8/2025 9:20:10 AM,00:00:03
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STG 13 LH QRQC stop,1/8/2025 9:20:12 AM,00:00:34
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STG 13 LH QRQC stop,1/8/2025 9:20:50 AM,00:20:36
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STOP IPMS01_I601.3(IPMS Final slat STOP),1/8/2025 9:43:35 AM,00:00:03
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF01R HOOD INSULATOR IPMS STOP,1/8/2025 9:43:39 AM,00:00:12
2025/01/08,1st_Shift,#2PRE_FINAL_CV,SYNC LH QRQC Help Stop (PREFINAL ENTRY),1/8/2025 9:44:22 AM,00:00:10
2025/01/08,1st_Shift,#2PRE_FINAL_CV,COMBI FILLING ANTI FORGET,1/8/2025 9:44:40 AM,00:00:38
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF01R HOOD INSULATOR IPMS STOP,1/8/2025 9:46:34 AM,00:00:05
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STG 05 LH QRQC Help Stop,1/8/2025 9:47:35 AM,00:00:14
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STG 01 RH QRQC Help Stop,1/8/2025 9:47:49 AM,00:00:06
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF09R STEERING WHEEL ASSY IPMS STOP,1/8/2025 9:52:03 AM,00:00:11
2025/01/08,1st_Shift,#2PRE_FINAL_CV,FR LH Door Assist Device  Over Run,1/8/2025 9:53:35 AM,00:00:04
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 9:56:42 AM,00:00:24
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 9:58:56 AM,00:00:14
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STOP IPMS01_I601.3(IPMS Final slat STOP),1/8/2025 10:00:05 AM,00:00:02
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF09R STEERING WHEEL ASSY IPMS STOP,1/8/2025 10:00:06 AM,00:00:12
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 10:01:11 AM,00:01:00
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 10:04:01 AM,00:00:14
2025/01/08,1st_Shift,#2PRE_FINAL_CV,Final Slat Out Body Full temp,1/8/2025 10:05:07 AM,00:00:14
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 10:08:06 AM,00:00:09
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STG 04 LH QRQC Help Stop,1/8/2025 10:10:00 AM,00:00:06
2025/01/08,1st_Shift,#2PRE_FINAL_CV,SYNC RH QRQC Help Stop (PREFINAL ENTRY),1/8/2025 10:10:05 AM,00:00:25
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 10:10:35 AM,00:00:20
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STOP IPMS01_I601.3(IPMS Final slat STOP),1/8/2025 10:12:15 AM,00:00:03
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF12R PAINT TOUCHUP IPMS STOP,1/8/2025 10:12:18 AM,00:00:04
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 10:12:50 AM,00:00:16
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STOP IPMS01_I601.3(IPMS Final slat STOP),1/8/2025 10:16:19 AM,00:00:02
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF01R HOOD INSULATOR IPMS STOP,1/8/2025 10:16:22 AM,00:00:02
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 10:16:47 AM,00:01:09
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 10:23:22 AM,00:00:15
2025/01/08,1st_Shift,#2PRE_FINAL_CV,Combi Filling Over Run,1/8/2025 10:24:30 AM,00:00:05
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 10:25:31 AM,00:00:02
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STG 13 LH QRQC stop,1/8/2025 10:26:08 AM,00:00:50
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 10:28:12 AM,00:00:22
2025/01/08,1st_Shift,#2PRE_FINAL_CV,LH.Rear DOOR PROD HELP CALL OVER STOP,1/8/2025 10:30:22 AM,00:00:23
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 10:32:36 AM,00:00:57
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STG 01 RH QRQC Help Stop,1/8/2025 10:34:21 AM,00:00:08
2025/01/08,1st_Shift,#2PRE_FINAL_CV,Combi Filling Over Run,1/8/2025 10:38:06 AM,00:00:04
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 10:39:12 AM,00:00:24
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF09R STEERING WHEEL ASSY IPMS STOP,1/8/2025 10:40:39 AM,00:00:51
2025/01/08,1st_Shift,#2PRE_FINAL_CV,RR RH Door Assist Device Over Run,1/8/2025 10:45:16 AM,00:00:09
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF11R FRT DOOR IPMS STOP,1/8/2025 10:47:35 AM,00:00:18
2025/01/08,1st_Shift,#2PRE_FINAL_CV,OHC-05 EXIT EMPTY HANGAR FULL,1/8/2025 10:49:20 AM,00:02:50
2025/01/08,1st_Shift,#2PRE_FINAL_CV,WW & Fuel Filling Over Run (or E-Stop),1/8/2025 10:53:07 AM,00:00:07
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STOP IPMS01_I601.3(IPMS Final slat STOP),1/8/2025 10:55:02 AM,00:00:03
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF02R SIDE SILL IPMS STOP,1/8/2025 10:55:06 AM,00:00:12
2025/01/08,1st_Shift,#2PRE_FINAL_CV,FR LH Door Assist Device  Over Run,1/8/2025 10:57:27 AM,00:00:08
2025/01/08,1st_Shift,#2PRE_FINAL_CV,Final Slat Out Body Full,1/8/2025 10:58:33 AM,00:00:03
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 11:00:33 AM,00:01:27
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 11:03:48 AM,00:00:15
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 11:05:52 AM,00:00:07
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 11:07:48 AM,00:00:51
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STOP IPMS01_I601.3(IPMS Final slat STOP),1/8/2025 11:09:42 AM,00:00:03
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF09R STEERING WHEEL ASSY IPMS STOP,1/8/2025 11:09:45 AM,00:00:32
2025/01/08,1st_Shift,#2PRE_FINAL_CV,Final Slat Out Body Full,1/8/2025 11:12:38 AM,00:00:03
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 11:12:53 AM,00:00:08
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 11:14:49 AM,00:00:08
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 11:16:47 AM,00:00:35
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 11:19:10 AM,00:03:10
2025/01/08,1st_Shift,#2PRE_FINAL_CV,OHC-05 EXIT EMPTY HANGAR FULL,1/8/2025 11:23:35 AM,00:06:30
2025/01/08,1st_Shift,#2PRE_FINAL_CV,OHC-05 EXIT EMPTY HANGAR FULL,1/8/2025 11:30:09 AM,00:00:39
2025/01/08,1st_Shift,#2PRE_FINAL_CV,OHC-05 EXIT EMPTY HANGAR FULL,1/8/2025 11:30:51 AM,00:04:09
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF AUTO BREAK LINE STOP,1/8/2025 11:35:00 AM,00:25:00
2025/01/08,1st_Shift,#2PRE_FINAL_CV,OHC-05 EXIT EMPTY HANGAR FULL,1/8/2025 12:01:50 PM,00:01:34
2025/01/08,1st_Shift,#2PRE_FINAL_CV,OHC-05 EXIT EMPTY HANGAR FULL,1/8/2025 12:05:13 PM,00:00:07
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF09R STEERING WHEEL ASSY IPMS STOP,1/8/2025 12:06:52 PM,00:01:21
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STG 05 RH QRQC Help Stop,1/8/2025 12:08:14 PM,00:00:42
2025/01/08,1st_Shift,#2PRE_FINAL_CV,OHC-05 EXIT EMPTY HANGAR FULL,1/8/2025 12:09:12 PM,00:04:14
2025/01/08,1st_Shift,#2PRE_FINAL_CV,WW & Fuel Filling Over Run (or E-Stop),1/8/2025 12:14:22 PM,00:00:06
2025/01/08,1st_Shift,#2PRE_FINAL_CV,OHC-05 EXIT EMPTY HANGAR FULL,1/8/2025 12:15:21 PM,00:06:10
2025/01/08,1st_Shift,#2PRE_FINAL_CV,OHC-05 EXIT EMPTY HANGAR FULL,1/8/2025 12:25:08 PM,00:00:15
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STOP IPMS01_I601.3(IPMS Final slat STOP),1/8/2025 12:26:25 PM,00:00:04
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STOP IPMS01_I601.3(IPMS Final slat STOP),1/8/2025 12:26:53 PM,00:00:03
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF9RN STEERING WHEEL N17 IPMS STOP,1/8/2025 12:26:56 PM,00:01:27
2025/01/08,1st_Shift,#2PRE_FINAL_CV,ROOF  BAR M/C CAR HOOD OPEN,1/8/2025 12:29:54 PM,00:00:17
2025/01/08,1st_Shift,#2PRE_FINAL_CV,ROOF  BAR M/C CAR HOOD OPEN,1/8/2025 12:31:59 PM,00:00:15
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF9RN STEERING WHEEL N17 IPMS STOP,1/8/2025 12:32:36 PM,00:01:04
2025/01/08,1st_Shift,#2PRE_FINAL_CV,FR LH Door Assist Device  Over Run,1/8/2025 12:36:59 PM,00:00:04
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STOP IPMS01_I601.3(IPMS Final slat STOP),1/8/2025 12:37:17 PM,00:00:03
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF9RN STEERING WHEEL N17 IPMS STOP,1/8/2025 12:37:20 PM,00:00:17
2025/01/08,1st_Shift,#2PRE_FINAL_CV,LH.Front DOOR PROD HELP CALL OVER STOP,1/8/2025 12:38:07 PM,00:00:03
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STOP IPMS01_I601.3(IPMS Final slat STOP),1/8/2025 12:38:24 PM,00:00:02
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF6LA RR SEAT LH & RH IPMS STOP,1/8/2025 12:38:26 PM,00:01:03
2025/01/08,1st_Shift,#2PRE_FINAL_CV,FR LH Door Assist Device  Over Run,1/8/2025 12:42:14 PM,00:00:04
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STOP IPMS01_I601.3(IPMS Final slat STOP),1/8/2025 12:42:28 PM,00:00:03
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF9RN STEERING WHEEL N17 IPMS STOP,1/8/2025 12:42:31 PM,00:00:19
2025/01/08,1st_Shift,#2PRE_FINAL_CV,FR LH Door Assist Device  Over Run,1/8/2025 12:44:50 PM,00:00:40
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STG 20 RH QRQC Help Stop,1/8/2025 12:45:35 PM,00:01:33
2025/01/08,1st_Shift,#2PRE_FINAL_CV,OHC-05 EXIT EMPTY HANGAR FULL,1/8/2025 12:48:55 PM,00:01:32
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STG 13 LH QRQC Help Stop,1/8/2025 12:50:27 PM,00:00:37
2025/01/08,1st_Shift,#2PRE_FINAL_CV,OHC-05 EXIT EMPTY HANGAR FULL,1/8/2025 12:51:04 PM,00:18:06
2025/01/08,1st_Shift,#2PRE_FINAL_CV,SYNC AREA LH TEMP STOP (PREFINAL ENTRY),1/8/2025 1:09:10 PM,00:03:35
2025/01/08,1st_Shift,#2PRE_FINAL_CV,RR RH Door Assist Device Over Run,1/8/2025 1:14:24 PM,00:00:02
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF9RN STEERING WHEEL N17 IPMS STOP,1/8/2025 1:16:07 PM,00:00:25
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF09R STEERING WHEEL ASSY IPMS STOP,1/8/2025 1:16:32 PM,00:00:10
2025/01/08,1st_Shift,#2PRE_FINAL_CV,Combi Filling Over Run,1/8/2025 1:18:22 PM,00:00:02
2025/01/08,1st_Shift,#2PRE_FINAL_CV,Combi Filling Over Run,1/8/2025 1:20:08 PM,00:00:26
2025/01/08,1st_Shift,#2PRE_FINAL_CV,OHC-05 EXIT EMPTY HANGAR FULL,1/8/2025 1:21:00 PM,00:04:55
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STG 12 LH QRQC Help Stop,1/8/2025 1:25:55 PM,00:00:30
2025/01/08,1st_Shift,#2PRE_FINAL_CV,OHC-05 EXIT EMPTY HANGAR FULL,1/8/2025 1:26:26 PM,00:03:39
2025/01/08,1st_Shift,#2PRE_FINAL_CV,OHC-05 EXIT EMPTY HANGAR FULL,1/8/2025 1:30:10 PM,00:00:38
2025/01/08,1st_Shift,#2PRE_FINAL_CV,OHC-05 EXIT EMPTY HANGAR FULL,1/8/2025 1:30:52 PM,00:09:13
2025/01/08,1st_Shift,#2PRE_FINAL_CV,OHC-05 EXIT EMPTY HANGAR FULL,1/8/2025 1:40:09 PM,00:00:39
2025/01/08,1st_Shift,#2PRE_FINAL_CV,OHC-05 EXIT EMPTY HANGAR FULL,1/8/2025 1:40:52 PM,00:04:20
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STOP IPMS01_I601.3(IPMS Final slat STOP),1/8/2025 1:47:59 PM,00:00:02
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF02R SIDE SILL IPMS STOP,1/8/2025 1:48:01 PM,00:00:26
2025/01/08,1st_Shift,#2PRE_FINAL_CV,Final Slat Out Body Full,1/8/2025 1:49:40 PM,00:00:36
2025/01/08,1st_Shift,#2PRE_FINAL_CV,Final Slat Out Body Full,1/8/2025 1:50:21 PM,00:00:09
2025/01/08,1st_Shift,#2PRE_FINAL_CV,OHC-05 EXIT EMPTY HANGAR FULL,1/8/2025 1:51:49 PM,00:02:35
2025/01/08,1st_Shift,#2PRE_FINAL_CV,OHC-05 EXIT EMPTY HANGAR FULL,1/8/2025 1:56:12 PM,00:00:37
2025/01/08,1st_Shift,#2PRE_FINAL_CV,COMBI FILLING ANTI FORGET,1/8/2025 1:59:15 PM,00:00:07
2025/01/08,1st_Shift,#2PRE_FINAL_CV,Combi Filling Over Run,1/8/2025 2:00:11 PM,00:00:36
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF09R STEERING WHEEL ASSY IPMS STOP,1/8/2025 2:00:51 PM,00:00:31
2025/01/08,1st_Shift,#2PRE_FINAL_CV,COMBI FILLING ANTI FORGET,1/8/2025 2:04:05 PM,00:00:12
2025/01/08,1st_Shift,#2PRE_FINAL_CV,ROOF  BAR M/C CAR HOOD OPEN,1/8/2025 2:04:50 PM,00:00:06
2025/01/08,1st_Shift,#2PRE_FINAL_CV,STOP IPMS01_I601.3(IPMS Final slat STOP),1/8/2025 2:05:15 PM,00:00:03
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PF PF9RN STEERING WHEEL N17 IPMS STOP,1/8/2025 2:05:18 PM,00:00:46
2025/01/08,1st_Shift,#2PRE_FINAL_CV,PREFINAL ENTRY BODY EMPTY,1/8/2025 2:12:16 PM,00:00:08
